id,username,full_text,created_at,tweet_url
1577,Generation91514,According to our leaders. women and children outside a house pass for Hamas.  #palestine,Tue Oct 24 15:04:13 +0000 2023,https://twitter.com/Generation91514/status/1716832975852343345
1579,wafll,@JamesCleverly @Kimarielennon Its odd then that all the protests to free palestine are calling for the death and destruction of Jews and Christians rather than Hamas..,Tue Oct 24 15:04:13 +0000 2023,https://twitter.com/wafll/status/1716832975101591847
1580,NBGSD_30,@POTUS man.U guys does not even recognize the State of Palestine.. U give the Israelis the green light to kill the Palestinians U fund the massacre.ethnic cleansing &amp genocides against Palestinians,Tue Oct 24 15:04:12 +0000 2023,https://twitter.com/NBGSD_30/status/1716832973746844133
1583,Obiwandwighto,@menrvasofia @SarahJama_ @fordnation @MaritStiles https://t.co/H9r87StyF7  This looks like another level of hatred. Im not a middle east expert. Do not live there.   But if crimes like this were committed in the US or Europe. outrage wouod be world deafening.  Eliminate Hamas. Help the people of Palestine.,Tue Oct 24 15:04:12 +0000 2023,https://twitter.com/Obiwandwighto/status/1716832971607457833
1586,DustinHartlyn,@Ellamadu3 @POTUS The problem is that the people is gaza elected Hamas... I doubt more power is going to make them peaceful because a lot of this is religiously motivated.   Also Palestine is a colony invented by the British.,Tue Oct 24 15:04:11 +0000 2023,https://twitter.com/DustinHartlyn/status/1716832969032372604
1588,football112237,@jakeshieldsajj Is so funny how people pick sides so fast and look to crucify you for your tweets recently.   If an extremist/ terrorist does something. why do they blame the whole population?   I support Palestine. why?   Not only because I am a Muslim. but because I do my research.,Tue Oct 24 15:04:10 +0000 2023,https://twitter.com/football112237/status/1716832963990585417
1590,ancientsomethi1,@ALThorne_Toren @yaelbt Hamas wanted to expel Jews from Europe and send them to Palestine? Sounds more like Israel,Tue Oct 24 15:04:10 +0000 2023,https://twitter.com/ancientsomethi1/status/1716832962464100805
1592,Fadel_Fakih,It was never about Hamas. Israel is a terrorist state who is hungry for blood!  #palestine #freepalestine,Tue Oct 24 15:04:10 +0000 2023,https://twitter.com/Fadel_Fakih/status/1716832962044690572
1599,ali_87536,@POTUS US committed to kill Palestine and finance Israel,Tue Oct 24 15:04:08 +0000 2023,https://twitter.com/ali_87536/status/1716832954109014071
1600,SunilKumarAus,Nazi Israel’s propaganda is getting slaughtered. The world is quite awake. Except for the whites. Muslim slaves of the white people (Qatar. Jordan and Turkey) and Indian Hindus. the whole world is with the people of Palestine. #Gaza_Genocide,Tue Oct 24 15:04:07 +0000 2023,https://twitter.com/SunilKumarAus/status/1716832953521819889
1601,Prasad08765084,@KumarKetkar sir. can u recommend good marathi book on Israel  Palestine Gaza...,Tue Oct 24 15:04:07 +0000 2023,https://twitter.com/Prasad08765084/status/1716832953135927675
1605,Oliveir38725777,If Palestine is and wants to be independent. why is it not capable of fighting terrorist groups within its own territory? And children and women. aren't they or will they be future terrorists. since Gaza is taken over by terrorists? @cnnbrk @JovemPanNews @CNNBrasil,Tue Oct 24 15:04:06 +0000 2023,https://twitter.com/Oliveir38725777/status/1716832945951084967
1606,Bilquis1977,In strong words... and brave statements... a girl defends Palestine and Hamas  #IsraeliNewNazism #Save_children_of_Palestine  #Gaza_Genocide https://t.co/65RTJkazQ3,Tue Oct 24 15:04:05 +0000 2023,https://twitter.com/Bilquis1977/status/1716832943505875015
1611,Shahriar188,@vm7mdd1 Israel must disappear from the scene Palestine is victorious,Tue Oct 24 15:04:03 +0000 2023,https://twitter.com/Shahriar188/status/1716832934290928049
1613,RobynVMay,@KurtSchlichter @SebGorka Yes they hide. I believe there is a very fine line between Palestine civilians and Hamas. In our city streets it appears they are as one. We are living under the worst threat in the history of North America. We have been invaded and they are trying to over power us. Deport them.,Tue Oct 24 15:04:03 +0000 2023,https://twitter.com/RobynVMay/status/1716832933787599120
1619,AGR0091,This is not a scene from a movie! This is what the Israeli occupation does to innocent civilians . Let the world know that Israel is a terrorist state that kills innocent people  #Gaza_Genocide #Gazabombing #Israel_under_attack #Palestine,Tue Oct 24 15:04:01 +0000 2023,https://twitter.com/AGR0091/status/1716832925168160901
1620,TheShopEth,@IDF So either they provide info of die? Doesn't sound like good deal.. cause most people in Palestine has no business with Hamas nor will ever want to be associated with these savages.,Tue Oct 24 15:04:01 +0000 2023,https://twitter.com/TheShopEth/status/1716832925017321573
1622,syedwaseemskvt,@JamesCleverly And Israel want..? Did you ever ask Israel they agree on 2 state solution? Did anywhere you see Israel agree on this..?  You were sleeping when Israel presented Palestine map in UN where there is no Palestine?  You all are fu€k!ng liars…,Tue Oct 24 15:04:00 +0000 2023,https://twitter.com/syedwaseemskvt/status/1716832923914272958
1639,thecheesecake93,My professor just said “it’s ok that some people are supporting Israel and some are supporting Palestine because we’re a democratic country and everyone has a freedom to their own beliefs and opinions” 😟 wtf no. Supporting war crimes and the murder of innocent children is NOT ok,Tue Oct 24 15:03:56 +0000 2023,https://twitter.com/thecheesecake93/status/1716832905211859227
1640,ZineSafo,@jacksonhinklle @Israel These scenes are daily in Palestine. there are many parents who say goodbye to their martyred sons who were bombed by the occupation. #Israel_is_a_terrorist_organization,Tue Oct 24 15:03:55 +0000 2023,https://twitter.com/ZineSafo/status/1716832901851951177
1642,iamzelipher,Kila mtu anaongea tu kuhusu Palestine and Israel but do y'all see what's happening in Congo?!?!,Tue Oct 24 15:03:55 +0000 2023,https://twitter.com/iamzelipher/status/1716832899872473363
1644,3secondsahead,In this meeting. Israel is the occupying power member state. and Palestine is the occupied territory observer state. And only one of them have the right to self-defense under international law in this forum. Context for what you hear.,Tue Oct 24 15:03:54 +0000 2023,https://twitter.com/3secondsahead/status/1716832898626777260
1647,FedupJean1,Just shows who are priority to them It's certainly not kids. I mean they think it's alright for kids to he murdered in palestine so that Israel can get revenge. Kids are collateral damage.  How come it's mostly callous greedy individuals in governments around the world.,Tue Oct 24 15:03:53 +0000 2023,https://twitter.com/FedupJean1/status/1716832893014868292
1649,IamJersey_,@MaxAbrahms Israel: there is no such thing as Palestine. Tell me the difference ?,Tue Oct 24 15:03:53 +0000 2023,https://twitter.com/IamJersey_/status/1716832891592917061
1656,mfhossainnil,I kill all the Jews if I wanted to. But I have left some Jews alive so that future generations will know why I indulged in killing Jews. Those help them. they will kill them. Another one like me will come to kill them.  #Gaza #Israel #Gazabombing #Palestine #FreePalestine #Jews https://t.co/rhvN5pqTy0,Tue Oct 24 15:03:52 +0000 2023,https://twitter.com/mfhossainnil/status/1716832886828286358
1669,alight_ofislam,Nothing scares Palestinians🇵🇸 . #Gaza_Genocide #Gazabombing #Palestine #Palestinian https://t.co/ManxoCviE9,Tue Oct 24 15:03:46 +0000 2023,https://twitter.com/alight_ofislam/status/1716832864225112095
1672,HuskyTHICCBOI69,@rbhayes4 @RightWingCope Why would believing a fact make you an anti-semite? It isn't their land. Has nothing to do with their religion. It's every bit as fake as every other. including the other side. that being the Muslims of Palestine. It's about who the land belongs to. And it isn't Israel's.,Tue Oct 24 15:03:44 +0000 2023,https://twitter.com/HuskyTHICCBOI69/status/1716832855031169358
1673,BretzkyMusic,@dooglives @nihilistranger @RitchieTorres Any resistance movement that gleefully murders innocent people who had &amp  have nothing to do with Israel vs Palestine isn’t legitimate. I mean that’s just basic morality. Israel is surrounded by the entire Arab world. It’s not about holy land. It’s about getting rid of Jews.,Tue Oct 24 15:03:44 +0000 2023,https://twitter.com/BretzkyMusic/status/1716832853915525209
1674,jimbo_cooper,@DrLoupis No they don’t. Palestine are terrorist,Tue Oct 24 15:03:43 +0000 2023,https://twitter.com/jimbo_cooper/status/1716832852132990998
1676,spkw2023,Everyone says free Palestine that they are not a part of Hamas. well if that's true then why are the free Palestine demonstrations throughout the world so violent ? and so much hatred against the Jews. their words don't match their actions.  true hatred is showing,Tue Oct 24 15:03:43 +0000 2023,https://twitter.com/spkw2023/status/1716832848945270822
1677,spartenmt1,@usermaynotexist What does that have to do with historical precedent for the Israel/Palestine conflict exactly?,Tue Oct 24 15:03:42 +0000 2023,https://twitter.com/spartenmt1/status/1716832848077054082
1678,YousefWerty,@price_know @javaria_haq @GoldingBF As if Israel isn’t bombing and abducting children from Palestine for the past 75 years. and yeah you expect them not to defend?,Tue Oct 24 15:03:42 +0000 2023,https://twitter.com/YousefWerty/status/1716832847250731396
1681,alluringrep,@Puggersxdd @missreputati0n @peaaachesxx this sentence does not make any fucking sense. jews were offered to stay and create a state and NOT take over the whole land of Palestine. so they have every right to end it’s “existence”.,Tue Oct 24 15:03:42 +0000 2023,https://twitter.com/alluringrep/status/1716832845782761970
1686,puppetpassion,@RitchieTorres free Palestine does not equal anti-Israel hate.  If you're going to speak from bad faith. you're on weak footing.,Tue Oct 24 15:03:40 +0000 2023,https://twitter.com/puppetpassion/status/1716832839055114701
1690,realjordan_M,@MMAPALESTINEUSA @StopAntisemites There is no Palestine. You were given Gaza and turned it over to Hamas and into a terrorist state. Don’t cry now that you have to deal with the consequences,Tue Oct 24 15:03:40 +0000 2023,https://twitter.com/realjordan_M/status/1716832837142556763
1691,TsuyuriNagisa,@POTUS So why you keep supporting Israel invading Palestine?,Tue Oct 24 15:03:40 +0000 2023,https://twitter.com/TsuyuriNagisa/status/1716832836492386730
1693,tschussyall,@m7mdkurd So you have nothing to say about the people in Palestine purposely using hostages and their own people as human shields? Every singe life lost since Oct 7 is a result of Hamas in Haza. Every single one. How about you pro-Palestine your ass straight to Gaza and tell them how…,Tue Oct 24 15:03:39 +0000 2023,https://twitter.com/tschussyall/status/1716832835741548940
1695,FullMetalRioVrD,@DC_Draino Illegals?? According to your own views on Palestine and israel. those illegals have a right to be here frenchy,Tue Oct 24 15:03:39 +0000 2023,https://twitter.com/FullMetalRioVrD/status/1716832833719951833
1696,Seifmahrous14,The Israeli occupation attacks churches in Jerusalem and assaults Christians with beatings and arrests!!.  There is no Hamas there. huh!  #Gaza #Gaza_Genocide #Gazabombing #Isreal #Hamas #HamasNazis #IsraelAttack #Palestine,Tue Oct 24 15:03:38 +0000 2023,https://twitter.com/Seifmahrous14/status/1716832829412450747
1699,OUTA__TIME,You don't have to be #Jewish to be a #Zionist. In fact. being a Zionist is against the teachings of the faith.  You don't have to be #Muslim to support #Palestine and #Gaza.   You just need eyes and a heart.,Tue Oct 24 15:03:37 +0000 2023,https://twitter.com/OUTA__TIME/status/1716832826753257734
1700,catzyladymish,@SkyNews Let's hope #HamasTerrorists don't blame Isreal for bombing it! Hamas loves to blame Isreal for the killing of the innocent people of Palestine.,Tue Oct 24 15:03:36 +0000 2023,https://twitter.com/catzyladymish/status/1716832819530580171
1708,FPLviKing_,The Israel government are pure evil scum along with Hamas and anyone who supports what they are doing are the same.   Key word government !   The Palestine people don’t deserve what’s happening and haven’t deserved what’s been happening for the last 75 years.   #FreePalastine,Tue Oct 24 15:03:33 +0000 2023,https://twitter.com/FPLviKing_/status/1716832809640489457
1713,Shahriar188,@Chandle73992351 @Borz4562 Israel must disappear from the scene Palestine is victorious,Tue Oct 24 15:03:31 +0000 2023,https://twitter.com/Shahriar188/status/1716832799645454483
1714,flippinecc,‘It Looks Like The Chosen Destination Is Indeed Armageddon’  —Colonel Douglas Macgregor—  https://t.co/sTu4mfvTS4  #WW3 #Israel #Massacres #Gaza #Palestine #US #NATO #Iran https://t.co/lni3dpOWse,Tue Oct 24 15:03:30 +0000 2023,https://twitter.com/flippinecc/status/1716832795279167919
